id,year_birth,education,marital_status,income,kid_home,teen_home,registration_date,recency,amt_liquor,amt_vegetable,amt_meat,amt_fish,amt_chocolate,amt_commodity,num_deals,num_web_purchase,num_instore_purchase,web_visits_per_month,response,complain,country,lead_conversion
8594,1959,Doctorate,Single,5052000,0,1,1/28/14,25,112,0,6,2,1,14,2,3,3,6,0,0,SP,0
8595,1974,Bachelor,Single,4242900,0,1,02/11/14,99,55,0,6,2,0,4,2,1,3,5,0,0,AUS,0
8601,1981,Bachelor,Couple,8001100,0,1,4/29/13,3,421,76,536,82,178,102,2,8,5,4,0,0,AUS,0
8602,1965,Bachelor,Single,6993200,0,1,06/12/13,97,412,172,153,150,105,57,2,7,11,4,0,0,SP,0
8605,1965,Doctorate,Couple,4691000,1,1,3/23/14,36,48,0,14,0,0,6,2,2,3,6,0,0,SP,0
8614,1958,Bachelor,Single,6548600,0,1,05/12/14,29,245,19,125,37,67,14,1,4,10,2,0,0,AUS,0
8619,1958,Bachelor,Couple,2199400,0,1,12/24/12,4,9,0,6,3,1,3,1,0,3,5,0,0,SP,0
8624,1959,Bachelor,Couple,8132000,0,0,02/06/13,61,183,33,493,59,103,57,1,4,10,2,0,0,SA,0
8625,1977,Bachelor,Couple,1764900,1,0,11/12/13,70,15,1,23,0,5,1,3,3,3,8,0,0,US,0
8629,1957,Bachelor,Single,4698400,1,1,3/26/13,71,19,1,10,2,1,8,1,1,3,5,0,0,CA,0
8643,1972,Bachelor,Couple,6993000,0,0,5/26/13,21,252,98,827,219,70,196,1,4,12,3,0,0,IND,0
8650,1979,Bachelor,Single,5416200,1,1,3/18/13,31,5,6,10,6,5,10,1,1,3,4,0,0,SP,0
8652,1947,Bachelor,Couple,3776000,0,0,8/31/12,20,84,5,38,150,12,28,2,4,6,7,0,0,SA,0
8659,1953,Doctorate,Couple,6980500,0,1,1/21/14,50,750,71,174,13,10,20,2,6,11,2,0,0,GER,0
8663,1975,Bachelor,Single,3999600,1,1,5/22/14,85,11,0,3,0,0,1,1,1,2,6,0,0,AUS,0
8685,1978,Bachelor,Couple,4201400,1,0,8/17/12,56,244,15,108,4,15,50,6,7,6,8,1,0,SA,0
8686,1980,High School / Below,Couple,2372400,1,0,01/08/13,65,5,23,15,0,18,14,2,2,3,8,0,0,SP,0
8687,1979,Bachelor,Couple,5317200,0,1,05/06/13,54,121,62,90,68,20,125,3,2,8,3,0,0,IND,0
8690,1963,Bachelor,Couple,8611100,0,0,4/19/13,73,399,28,756,36,40,126,1,5,10,2,0,0,CA,0
8692,1953,Bachelor,Couple,4346200,1,1,09/12/12,50,90,17,97,15,6,15,6,4,5,8,0,0,SP,0
8700,1987,High School / Below,Single,1490600,0,0,12/22/12,86,7,7,14,7,16,15,3,2,3,7,0,0,SA,0
8702,1977,Master,Couple,2690700,1,1,8/20/13,10,9,1,7,0,3,2,2,1,3,7,0,0,AUS,0
8707,1957,Bachelor,Couple,7945600,0,0,8/22/12,12,565,42,548,64,83,99,1,5,4,3,1,0,SP,0
8717,1976,Doctorate,Couple,8042700,0,1,09/12/12,56,1149,71,449,69,71,26,1,11,8,5,0,0,IND,0
8722,1958,Master,Couple,8234700,0,0,11/06/12,38,556,54,845,202,133,63,1,7,10,3,1,0,CA,2
8724,1983,Bachelor,Single,2856700,1,0,6/17/13,57,11,3,22,2,2,6,2,2,3,6,0,0,SP,0
8726,1965,Master,Single,4171300,1,1,4/29/14,57,77,8,44,10,10,25,5,3,4,6,0,0,CA,0
8727,1979,Bachelor,Single,6369300,0,1,10/14/13,63,587,43,337,42,87,54,3,11,9,6,0,0,SA,0
8732,1970,Master,Single,6736900,0,1,11/17/12,81,1298,0,70,37,14,42,4,7,10,4,1,0,SP,2
8737,1979,Bachelor,Single,5556300,0,1,04/05/14,22,29,1,9,2,0,2,1,2,3,3,0,0,SP,0
8746,1990,Bachelor,Couple,7543300,1,0,04/05/14,28,800,0,297,0,34,57,2,2,10,6,0,0,SP,2
8749,1985,Bachelor,Couple,3723500,1,0,02/01/14,68,20,2,9,4,6,20,1,1,2,4,0,0,SP,0
8754,1975,Doctorate,Couple,4506800,0,1,5/16/13,25,14,0,3,0,0,3,1,1,2,7,0,0,SP,0
8755,1947,Master,Couple,6865700,0,0,2/20/13,4,482,34,471,119,68,22,1,3,9,7,0,0,AUS,0
8773,1972,Master,Couple,5742000,0,1,6/25/13,22,280,0,18,0,0,24,3,5,6,7,0,0,US,1
8775,1970,Bachelor,Couple,3836100,1,0,12/27/13,74,39,0,56,20,8,14,3,3,3,7,0,0,AUS,0
8779,1986,Master,Couple,3614500,1,0,6/16/13,13,56,4,76,17,1,18,4,4,3,9,1,0,US,1
8780,1951,Doctorate,Couple,5929200,0,1,6/13/13,71,378,14,68,19,14,14,2,3,8,3,0,0,SP,0
8783,1951,Bachelor,Couple,5704500,0,1,09/08/12,40,296,13,104,11,13,17,3,4,9,3,0,0,AUS,0
8786,1957,Master,Couple,6205800,0,1,5/26/13,52,301,7,74,10,0,58,4,6,7,6,0,0,GER,0
8789,1990,Master,Couple,5906000,1,0,01/11/14,77,35,40,111,36,40,12,3,3,7,4,0,0,SP,0
8799,1985,Doctorate,Couple,3817500,1,0,9/23/13,6,70,6,69,2,3,3,3,3,4,7,0,0,SP,0
8800,1944,Doctorate,Single,4894800,0,0,02/01/13,53,437,8,206,160,49,42,2,7,5,6,1,0,SA,1
8805,1961,Bachelor,Single,4890400,0,1,12/02/12,1,283,10,38,0,13,27,4,7,4,8,0,0,US,0
8812,1980,Master,Single,1353300,1,0,03/10/13,45,12,3,8,8,0,17,2,2,3,7,0,0,SP,0
8825,1963,Bachelor,Couple,5119500,1,1,04/01/13,46,230,14,156,82,24,58,8,9,5,8,0,0,SA,0
8832,1977,Master,Couple,3750900,1,0,09/12/12,24,37,5,56,12,8,5,2,3,4,7,0,0,GER,0
8842,1972,Bachelor,Single,3037200,1,1,12/25/12,33,15,0,12,7,3,7,3,2,3,7,0,0,SP,0
8852,1977,Bachelor,Couple,6106400,0,1,8/31/12,80,387,126,342,0,45,180,5,8,11,6,0,0,SP,0
8858,1973,Doctorate,Couple,4432500,0,1,03/07/13,69,516,0,21,0,0,5,4,8,7,8,0,0,CA,1
8867,1989,Doctorate,Couple,6754600,0,0,8/31/12,90,864,134,768,150,38,172,1,4,5,3,0,0,SA,0
8870,1985,Bachelor,Couple,3519600,1,0,11/13/12,68,75,12,141,43,39,187,6,6,5,8,1,0,SP,0
8876,1964,Doctorate,Couple,3362900,1,1,08/08/12,49,132,0,16,0,0,4,5,3,4,9,0,0,SP,0
8890,1972,Doctorate,Single,6580800,1,1,5/30/14,1,155,7,80,13,7,10,3,5,5,6,0,0,SP,0
8895,1986,Bachelor,Single,7059600,0,0,10/05/12,68,347,44,534,17,0,26,1,3,12,2,0,0,SP,0
8897,1966,Bachelor,Single,4272000,1,1,4/24/13,9,392,5,91,28,26,112,8,7,7,8,1,0,GER,0
8908,1960,Bachelor,Couple,8719500,0,0,05/08/14,35,217,76,690,50,26,38,1,3,5,1,1,0,CA,0
8910,1956,Bachelor,Couple,4258600,1,1,10/29/12,7,194,2,56,0,0,0,5,4,6,8,1,0,SP,0
8911,1968,Doctorate,Couple,5632000,0,1,04/08/13,11,201,53,172,116,77,83,3,5,9,4,0,0,SP,0
8916,1976,Bachelor,Single,3662700,2,0,7/23/13,78,9,1,5,0,0,1,1,0,3,5,0,0,SA,0
8920,1968,Master,Single,5923500,1,0,01/12/13,4,448,40,469,80,0,91,3,11,12,7,0,0,IND,0
8923,1974,Bachelor,Single,8391700,0,0,4/18/13,12,514,22,732,42,198,79,1,6,7,3,1,0,SP,0
8925,1966,Master,Couple,7005300,0,1,07/03/13,38,512,53,98,81,179,89,3,8,10,5,0,0,SP,0
8931,1987,Bachelor,Couple,8303300,1,0,5/18/14,82,812,99,431,237,149,33,1,11,10,5,0,0,SA,1
8932,1970,Master,Couple,6517600,0,1,10/29/12,57,960,28,183,220,70,70,4,9,6,6,0,0,SA,0
8933,1984,Master,Couple,3214600,1,0,05/12/14,16,26,3,23,4,7,3,2,2,4,6,0,0,CA,0
8939,1960,Bachelor,Single,6125000,0,1,12/16/12,49,382,138,65,60,26,59,6,5,12,5,0,0,SP,0
8945,1971,Bachelor,Single,5413700,0,1,8/16/13,46,171,0,11,0,1,20,2,4,4,6,0,0,SA,0
8952,1954,Master,Couple,6556900,0,1,11/05/12,96,397,46,288,20,38,70,2,6,10,3,0,0,SP,0
8953,1966,Master,Single,3579100,2,1,05/06/13,94,27,0,5,0,0,3,2,1,3,8,0,0,SP,0
8955,1958,Doctorate,Couple,4045100,0,2,2/16/14,54,35,0,4,0,0,10,1,1,2,5,0,0,SP,1
8957,1953,Master,Single,6483100,1,1,06/10/13,51,480,86,249,75,86,144,8,6,5,6,0,0,SA,0
8962,1976,Master,Couple,4431900,1,1,4/17/14,18,26,0,8,0,0,3,2,2,3,5,0,0,SA,0
8969,1978,Bachelor,Couple,7185500,0,1,1/16/13,59,548,31,422,0,112,28,4,5,11,3,0,0,SA,0
8970,1973,Doctorate,Couple,6201000,0,1,10/23/12,93,371,22,39,6,0,92,4,6,7,5,0,0,SP,0
8975,1969,Bachelor,Couple,1951400,1,1,1/26/14,47,14,3,21,2,1,28,4,3,2,8,0,0,SP,1
8977,1986,High School / Below,Single,1658100,0,0,01/12/13,51,1,3,4,2,3,11,1,0,3,4,0,0,SP,0
8985,1965,Master,Couple,6831600,0,1,11/04/12,54,806,80,161,120,11,33,5,10,10,6,0,0,SP,0
9010,1973,Master,Couple,8315100,0,0,02/10/13,80,968,147,842,137,42,210,1,5,10,2,1,0,SP,3
9014,1976,Bachelor,Couple,3708500,1,1,6/26/14,65,39,1,16,2,0,3,4,3,3,8,0,0,IND,0
9029,1973,Doctorate,Couple,7011600,0,0,1/26/13,73,707,44,603,95,58,29,1,2,12,1,0,0,SP,0
9058,1956,Bachelor,Single,7980000,0,0,9/23/12,65,1060,21,530,32,0,224,1,5,5,3,1,0,SP,3
9064,1983,Bachelor,Couple,6910900,0,0,11/09/12,10,823,25,459,124,29,95,1,6,7,4,1,0,SP,1
9076,1981,Doctorate,Couple,3073200,1,0,01/05/13,44,155,1,25,0,1,3,4,4,4,8,0,0,SA,0
9080,1973,Doctorate,Single,3857800,1,1,6/22/13,2,38,4,22,3,3,3,3,3,3,8,0,0,SP,0
9081,1989,Bachelor,Single,2051800,1,0,5/18/14,58,4,1,6,4,1,9,1,1,2,5,0,0,SP,0
9094,1956,Master,Couple,6297200,0,1,08/03/12,39,313,15,47,20,0,192,2,7,3,6,1,0,SP,0
9097,1957,Bachelor,Single,4608600,0,1,11/03/13,34,244,8,32,7,2,50,4,3,8,4,0,0,SP,0
9119,1951,Bachelor,Couple,6090500,0,1,12/05/13,27,208,17,76,36,17,38,2,3,7,2,0,0,US,0
9120,1963,Bachelor,Single,6656500,0,1,12/05/12,80,747,10,161,65,40,42,4,4,9,8,0,0,SP,0
9121,1973,Bachelor,Couple,8013400,1,0,5/20/13,40,1218,16,272,104,0,80,2,5,6,6,1,0,AUS,3
9135,1951,Bachelor,Couple,2720300,1,1,08/06/12,92,13,2,21,4,0,24,2,1,2,8,0,0,SP,0
9140,1961,Master,Couple,5052300,1,1,12/25/13,89,51,4,24,4,7,1,2,2,4,6,0,0,US,0
9145,1973,Bachelor,Single,7250400,0,1,04/06/13,43,604,26,470,123,161,94,2,5,6,2,0,0,CA,0
9150,1964,Doctorate,Single,4891800,1,1,04/12/14,21,52,0,9,0,0,1,2,1,4,4,0,0,SP,0
9153,1965,Doctorate,Couple,5930400,0,1,7/29/13,81,418,61,428,80,51,10,3,7,10,5,0,0,SP,0
9166,1969,Bachelor,Couple,6396700,0,1,08/09/13,57,387,84,141,73,35,162,3,4,12,2,0,0,SP,0
9167,1957,Bachelor,Couple,6713100,0,1,3/26/13,72,465,71,250,93,35,62,3,9,12,6,0,0,SP,0
9185,1967,Doctorate,Single,6975900,0,0,10/28/13,38,452,20,514,13,30,0,3,4,5,3,1,0,SP,0
9197,1954,Bachelor,Couple,3972200,0,1,2/24/14,92,32,0,5,2,0,8,2,2,3,5,0,0,SP,0
9204,1971,Bachelor,Single,6673100,0,1,09/12/12,33,371,159,194,58,106,141,4,4,6,3,0,0,SP,0
9206,1969,Bachelor,Couple,7738200,0,1,01/07/14,36,491,48,231,112,105,134,2,5,12,1,0,0,SP,1
9209,1972,Master,Couple,8057300,0,0,10/14/12,85,829,138,430,60,92,15,1,4,13,2,0,0,SA,0
9212,1963,Master,Couple,7282800,0,1,2/14/13,17,1205,0,235,19,14,205,6,6,13,7,0,0,SP,0
9213,1971,Bachelor,Single,3188000,1,0,10/31/12,13,4,1,5,2,0,3,1,1,2,8,0,0,SP,0
9214,1992,Bachelor,Couple,4269100,0,0,8/16/13,48,179,2,64,38,17,58,1,5,6,5,0,0,SP,0
9215,1981,Doctorate,Couple,4397400,1,0,12/12/12,19,378,0,101,0,0,72,5,6,6,7,0,0,CA,0
9216,1972,Bachelor,Couple,3578800,1,1,1/23/14,34,23,2,11,3,1,4,2,2,3,6,0,0,CA,0
9220,1972,Bachelor,Single,9170000,0,0,1/17/13,58,576,172,961,125,115,19,1,8,5,3,1,0,SP,0
9224,1973,Doctorate,Single,5526000,0,1,12/12/12,81,825,8,53,11,0,242,2,8,5,6,0,0,SA,0
9239,1962,Master,Couple,6192300,0,2,7/26/13,94,92,4,18,3,3,6,1,2,4,3,0,0,US,0
9240,1972,Doctorate,Single,6050400,0,1,02/07/14,73,458,0,24,6,4,34,2,6,8,6,0,0,SP,0
9242,1991,Bachelor,Single,6450900,0,0,8/17/13,19,836,185,575,24,25,77,1,6,9,4,1,0,SA,1
9246,1986,Master,Couple,4010100,1,0,10/14/12,73,171,3,129,26,24,62,4,6,6,7,0,0,IND,0
9256,1972,Bachelor,Single,5835000,0,1,01/04/13,5,493,26,206,116,80,80,4,8,12,6,0,0,SP,0
9260,1946,Doctorate,Couple,7035600,0,0,11/05/12,20,1349,16,249,43,16,33,2,10,9,6,0,0,CA,0
9262,1985,Master,Couple,3241400,0,0,07/04/13,11,20,6,5,0,9,12,1,1,3,7,0,0,SA,1
9264,1987,Bachelor,Couple,7952900,0,0,4/27/14,1,423,42,706,73,197,197,1,4,9,2,0,0,CA,0
9265,1954,Bachelor,Couple,7502700,0,1,01/09/13,74,925,64,179,133,12,77,2,9,6,5,0,0,SA,0
9274,1962,Master,Couple,8095000,0,0,3/28/13,44,525,147,112,219,147,63,1,6,9,2,0,0,SA,1
9283,1979,Bachelor,Single,6019900,1,2,09/12/13,49,8,1,7,2,0,0,1,0,3,4,0,0,CA,0
9284,1959,Bachelor,Couple,5397700,0,1,06/08/13,21,620,16,165,0,24,82,5,5,12,5,0,0,SP,0
9286,1961,Master,Couple,8315100,0,0,10/10/12,93,407,28,100,120,74,18,1,5,4,3,0,0,SP,0
9289,1980,Bachelor,Couple,3678100,1,0,04/10/14,16,29,1,17,0,3,13,1,2,2,8,1,0,SP,0
9291,1960,Master,Couple,3424200,0,1,3/23/14,25,8,2,4,0,0,1,1,0,3,5,0,0,SP,0
9292,1953,Bachelor,Couple,8179500,0,0,10/26/12,74,324,132,693,27,118,88,1,4,7,2,0,0,SP,0
9298,1948,Doctorate,Couple,8157400,0,0,4/28/14,89,1252,0,465,46,35,0,1,4,8,1,0,0,SA,2
9303,1977,Bachelor,Couple,530500,0,1,7/30/13,12,12,4,7,1,3,5,0,1,0,13,0,0,IND,0
9305,1977,Master,Single,7968900,0,0,05/12/13,65,311,26,640,180,37,121,1,4,13,2,0,0,SP,0
9308,1955,Bachelor,Couple,6282000,0,0,05/11/13,51,398,61,265,138,61,53,1,3,6,1,0,0,SA,0
9316,1953,High School / Below,Couple,1308400,0,0,11/02/13,29,2,0,7,3,7,10,1,1,3,6,0,0,US,0
9323,1950,Master,Couple,4991200,0,1,09/07/12,5,520,8,223,32,49,42,4,10,7,8,1,0,ME,1
9336,1970,Doctorate,Single,6218700,0,1,3/22/14,38,512,0,83,0,0,41,3,6,10,4,0,0,SP,0
9347,1957,Master,Couple,5094300,0,1,6/21/13,49,31,0,7,2,0,6,1,1,3,5,0,0,SP,0
9349,1986,Bachelor,Couple,9253300,0,0,12/19/13,84,693,21,118,110,147,42,1,6,11,2,0,0,GER,2
9353,1960,Bachelor,Single,6245000,0,1,01/06/14,61,515,47,267,62,66,38,2,5,4,3,0,0,IND,1
9360,1983,Bachelor,Couple,3704000,0,0,08/08/12,41,86,2,73,69,38,48,1,4,5,8,0,0,US,0
9362,1966,Bachelor,Single,6926300,0,1,03/05/14,14,492,5,32,13,5,21,1,9,7,6,0,0,CA,1
9365,1977,Doctorate,Single,6000000,0,1,12/22/12,57,1048,0,217,0,0,12,5,11,5,6,0,0,SP,0
9369,1980,Master,Single,8819400,0,1,3/19/14,19,688,14,309,201,24,38,1,11,10,5,1,0,GER,2
9370,1946,Doctorate,Couple,6584600,0,0,5/17/13,68,562,81,276,80,40,81,1,6,6,4,0,0,CA,0
9381,1979,Bachelor,Couple,6637300,1,1,06/12/13,57,328,9,124,12,24,109,7,4,10,3,0,0,AUS,0
9384,1979,Bachelor,Couple,6637300,1,1,06/12/13,57,328,9,124,12,24,109,7,4,10,3,0,0,AUS,0
9386,1963,Bachelor,Couple,5012700,0,1,5/29/14,88,274,0,21,4,6,15,1,5,6,6,0,0,SP,1
9392,1972,Bachelor,Single,2695400,1,0,05/08/14,17,4,1,11,0,0,1,1,1,2,7,0,0,SP,0
9396,1979,Doctorate,Couple,3771700,1,0,11/23/12,31,9,0,6,4,1,5,1,1,2,9,0,0,SA,0
9400,1959,Master,Single,8548500,0,0,6/21/14,73,630,26,611,44,18,54,1,6,6,2,0,0,SP,0
9405,1955,Doctorate,Couple,5286900,1,1,10/15/12,40,84,3,61,2,1,21,3,3,4,7,1,0,SA,0
9422,1990,Bachelor,Couple,3836000,1,0,5/31/13,26,36,2,42,20,21,10,2,2,4,3,0,0,AUS,0
9423,1980,Master,Couple,3276500,1,0,2/23/14,49,13,3,17,7,3,3,2,2,4,5,0,0,SP,0
9426,1965,Master,Single,5830800,0,1,01/12/13,77,691,0,69,10,0,130,4,2,3,8,0,0,SP,0
9432,1978,Bachelor,Couple,66666600,1,0,06/02/13,23,9,14,18,8,1,12,4,3,3,6,0,0,SA,0
9449,1959,Doctorate,Single,7976100,0,1,10/04/13,32,415,5,124,15,35,11,1,5,11,3,0,0,SA,0
9451,1966,Bachelor,Couple,7353800,0,1,11/25/12,92,811,76,428,99,137,107,3,10,9,7,0,0,CA,0
9460,1964,Bachelor,Couple,2241900,0,0,4/18/13,74,30,3,47,19,21,42,1,3,2,8,0,0,SP,0
9463,1960,Bachelor,Couple,7170600,0,1,11/13/12,16,931,56,253,91,98,14,4,9,7,5,0,0,CA,0
9467,1985,Bachelor,Single,3473800,1,0,05/11/14,51,3,2,10,3,0,2,1,1,3,6,0,0,SP,0
9477,1955,Doctorate,Couple,6532400,0,1,01/11/14,0,384,0,102,21,32,5,3,6,9,4,0,0,IND,0
9478,1986,Bachelor,Single,6650300,1,0,8/14/12,30,91,64,128,65,3,50,2,4,6,3,0,0,SP,0
9481,1977,Bachelor,Couple,1714800,1,0,1/28/14,80,9,9,11,13,10,16,4,3,3,8,0,0,CA,0
9483,1960,Bachelor,Couple,5795700,0,1,8/19/13,24,290,59,177,77,5,29,7,4,8,3,0,1,CA,0
9485,1987,Doctorate,Couple,4592100,0,0,03/10/14,23,102,9,49,24,3,12,1,2,6,4,0,0,SA,0
9491,1985,Bachelor,Couple,2397600,1,0,12/27/13,68,14,1,21,2,3,25,3,3,3,7,0,0,SA,0
9493,1981,Doctorate,Single,7641200,0,0,05/05/13,15,840,53,804,23,71,17,1,5,8,3,1,0,CA,2
9495,1983,Bachelor,Couple,7185300,0,0,05/08/13,29,358,108,413,141,97,32,1,2,6,1,0,0,SP,0
9499,1955,Bachelor,Couple,9340400,1,2,05/07/13,97,1279,15,287,20,0,15,3,3,7,5,0,0,CA,2
9500,1960,Bachelor,Couple,5811300,0,1,1/25/13,66,221,104,169,102,78,84,3,9,8,7,0,1,SP,0
9503,1981,Bachelor,Single,2807100,0,0,8/29/12,65,39,33,130,41,26,44,2,5,5,8,0,0,SP,0
9504,1950,Master,Couple,8169800,0,0,11/06/13,4,179,28,520,111,123,47,1,3,13,1,1,0,SP,0
9507,1976,Bachelor,Couple,4079400,0,1,04/07/13,18,261,23,73,4,23,50,2,6,5,7,0,0,SP,0
9516,1972,Master,Single,4911800,0,0,8/18/12,90,620,54,239,99,98,119,2,9,10,7,1,0,SP,2
9523,1983,Bachelor,Couple,4047900,1,0,8/17/13,95,5,0,8,2,0,0,1,0,3,4,0,0,SP,0
9529,1991,Bachelor,Couple,7368700,0,0,11/28/13,8,559,153,503,218,13,181,1,3,9,2,1,0,SA,1
9530,1989,Bachelor,Couple,2464500,1,0,11/01/12,16,5,3,4,4,1,0,1,1,2,8,0,0,SA,0
9543,1986,Bachelor,Couple,1998600,1,0,11/14/13,74,3,6,5,0,2,6,1,0,3,7,0,0,SP,0
9553,1988,Bachelor,Couple,750000,0,0,01/09/13,94,0,2,3,4,1,5,1,0,3,6,0,0,IND,0
9559,1962,Doctorate,Couple,5707200,0,1,1/24/14,79,944,0,60,0,0,30,2,7,13,5,0,0,CA,1
9560,1966,Bachelor,Couple,8300300,0,0,03/03/13,18,856,61,570,40,25,122,1,7,8,3,1,0,SP,1
9576,1983,Doctorate,Couple,3231300,1,0,02/11/13,60,86,4,56,2,4,7,3,4,4,9,0,0,SP,0
9579,1960,Doctorate,Couple,3376200,2,1,07/07/13,61,53,1,34,2,0,16,3,2,2,8,0,0,CA,0
9589,1949,Doctorate,Single,8203200,0,0,04/05/14,54,332,194,377,149,125,57,0,4,7,1,0,0,IND,0
9592,1984,Bachelor,Couple,2201000,1,0,6/30/13,51,11,2,9,3,0,8,2,2,3,8,0,0,SP,0
9595,1962,Bachelor,Couple,6426000,0,0,01/11/13,1,539,169,816,20,0,30,1,4,4,3,1,0,SP,0
9596,1981,Doctorate,Single,6529500,0,0,12/23/13,19,365,32,117,34,110,6,1,3,13,2,0,0,US,0
9597,1970,Bachelor,Couple,7344800,0,0,02/10/14,10,236,106,189,23,41,130,1,7,9,4,0,0,CA,0
9606,1966,Doctorate,Couple,6996900,0,0,8/27/13,64,882,29,514,38,29,44,1,4,6,3,1,0,SP,2
9612,1988,Master,Single,2383000,0,0,02/07/14,3,1,8,6,4,8,16,1,1,3,7,0,0,SP,0
9617,1952,Bachelor,Single,1503300,0,0,4/16/14,37,0,4,5,6,0,4,1,1,3,3,0,0,SA,0
9624,1959,Doctorate,Couple,6548800,0,0,6/13/14,46,603,45,207,36,18,54,1,3,6,1,0,0,SP,0
9635,1984,Master,Couple,3587600,0,0,4/20/14,13,66,2,40,4,3,14,1,3,3,6,0,0,SP,0
9645,1969,Bachelor,Couple,6459000,0,0,10/14/12,98,920,138,168,36,46,30,1,9,10,6,0,0,SP,0
9648,1968,Bachelor,Single,4690400,1,1,11/03/12,20,153,4,56,0,9,31,4,5,4,8,0,0,SP,0
9653,1976,Bachelor,Couple,3579700,0,1,10/16/12,16,27,1,14,4,1,21,2,2,3,8,0,0,SA,0
9665,1958,Doctorate,Single,5423700,0,1,4/27/13,48,267,3,30,4,0,57,4,5,5,6,0,0,SA,0
9668,1972,Bachelor,Couple,1879300,1,0,01/12/13,14,4,16,20,0,17,20,3,2,4,8,0,0,SA,0
9671,1969,Bachelor,Couple,1951400,1,1,1/26/14,47,14,3,21,2,1,28,4,3,2,8,1,0,SP,1
9672,1971,Master,Couple,2316200,1,1,12/21/13,82,8,3,9,19,4,22,3,1,3,6,0,0,CA,0
9687,1976,Bachelor,Single,7317000,0,0,5/31/14,1,184,174,256,50,30,32,1,5,6,2,0,0,CA,0
9697,1952,Bachelor,Couple,5379000,0,2,03/06/14,86,335,42,127,28,5,5,3,7,8,6,0,0,SP,0
9699,1967,Bachelor,Single,6727200,0,1,12/21/13,12,357,35,271,28,28,14,3,6,12,5,0,0,SP,0
9701,1989,Bachelor,Couple,4188300,1,0,3/19/13,13,32,34,41,73,16,116,3,4,3,7,0,0,CA,0
9703,1971,Doctorate,Couple,3809700,1,1,10/15/12,70,77,2,35,0,1,69,4,3,2,7,1,0,SA,1
9706,1975,Doctorate,Single,3156000,1,0,6/24/13,98,62,1,20,4,0,7,2,2,3,8,0,0,CA,0
9707,1970,Doctorate,Couple,5521200,0,1,11/23/12,65,1103,0,45,0,0,34,3,4,11,8,0,0,SP,2
9710,1970,Doctorate,Single,5808600,0,1,1/20/13,80,708,7,62,0,0,15,2,11,7,8,0,0,SP,0
9723,1961,Bachelor,Couple,6771600,0,1,01/10/13,8,530,142,217,62,9,56,4,7,13,5,0,0,CA,1
9725,1967,Doctorate,Couple,2876400,1,1,06/05/14,16,8,0,3,0,0,1,1,1,2,8,0,0,SP,1
9727,1958,Bachelor,Couple,2353900,0,0,2/28/14,13,4,24,11,16,1,25,1,2,4,6,0,0,CA,0
9729,1956,Bachelor,Single,5827500,1,1,06/02/13,48,189,10,253,56,43,64,6,8,7,7,0,0,GER,0
9733,1979,High School / Below,Couple,2488200,1,0,09/09/12,52,1,4,10,29,0,36,1,1,2,6,0,0,IND,1
9736,1981,Bachelor,Couple,4185000,1,1,12/24/12,51,53,5,19,2,13,4,3,3,3,8,0,0,US,0
9738,1987,Master,Couple,4238600,1,0,1/13/13,43,65,4,16,0,4,11,1,3,3,8,0,0,SA,0
9739,1964,Bachelor,Single,3437700,0,1,1/19/13,55,62,0,22,3,1,26,2,2,2,7,0,0,SP,0
9743,1956,Bachelor,Couple,7699800,0,1,01/11/13,85,1449,89,161,69,35,107,2,11,8,6,0,0,CA,1
9750,1962,Doctorate,Single,6432500,0,1,02/07/13,41,731,60,353,78,12,73,5,10,5,7,0,0,SP,0
9757,1973,Bachelor,Couple,8490600,0,0,10/04/13,98,997,15,414,99,30,76,1,5,12,2,0,0,SP,3
9760,1964,Doctorate,Single,5227800,0,1,1/25/13,24,953,0,71,0,0,174,6,10,10,8,1,0,SA,0
9771,1989,Master,Single,2333100,1,0,10/05/12,97,104,20,101,24,15,5,6,5,5,9,0,0,IND,0
9780,1972,Master,Couple,7149900,0,1,6/25/13,12,465,25,132,136,0,37,2,8,13,4,0,0,SP,0
9790,1958,Bachelor,Single,7849900,0,0,11/23/13,12,912,72,170,47,36,97,1,11,4,4,1,0,CA,1
9797,1957,Bachelor,Couple,5811600,0,1,4/13/14,38,228,19,130,4,11,51,2,3,8,2,0,0,SP,0
9799,1969,Doctorate,Single,8366400,1,1,05/08/13,57,866,21,151,28,21,86,3,2,12,5,0,0,SP,0
9805,1954,Master,Couple,5612900,0,1,6/20/13,65,320,48,133,39,72,48,4,6,10,4,0,0,CA,0
9817,1971,Master,Single,4480200,0,0,8/21/12,71,853,10,143,13,10,20,2,9,12,8,0,0,IND,0
9826,1973,Doctorate,Single,8685700,0,0,09/12/12,96,899,102,838,133,102,40,1,5,10,2,1,0,US,0
9829,1979,Bachelor,Couple,2858700,1,0,02/12/14,42,22,4,17,12,10,13,3,2,4,6,0,0,SP,0
9847,1956,Master,Couple,6297200,0,1,08/03/12,39,313,15,47,20,0,192,2,7,3,6,0,0,SP,0
9850,1973,Master,Couple,2488400,1,0,11/29/12,32,3,6,7,0,0,3,1,0,3,7,0,0,SP,0
9855,1953,Doctorate,Single,6200000,0,1,8/25/13,25,899,0,101,0,0,20,1,6,13,4,0,0,SP,1
9860,1960,Bachelor,Couple,4491100,0,1,3/15/13,11,159,0,22,2,1,31,3,4,4,7,0,0,SP,0
9862,1970,Bachelor,Couple,2191800,1,0,11/14/13,37,1,6,7,11,5,3,2,2,3,6,0,0,CA,0
